sequence_id	protein_id	start	end	strand	domain	hmm	i_evalue	pvalue	domain_start	domain_end	cluster_probability
NC_000913.3	NC_000913.3_2613	2788985	2789962	+	PF02668	Pfam	7.606594228977027e-7	2.750034066875281e-10	85	309	0.007071084222384202
NC_000913.3	NC_000913.3_2614	2789982	2791250	+	PF01266	Pfam	6.680817092938178e-73	2.4153351745980398e-76	3	390	0.010453764258431131
NC_000913.3	NC_000913.3_2615	2791273	2792721	+	PF00171	Pfam	9.506335580736843e-178	3.4368530660653804e-181	19	477	0.01136773116973402
NC_000913.3	NC_000913.3_2616	2792735	2794015	+	PF00202	Pfam	1.1760476558685032e-149	4.2517991896909006e-153	16	420	0.02226312390179987
NC_000913.3	NC_000913.3_2617	2794253	2795653	+	PF00324	Pfam	4.524647777603168e-127	1.6358090302252958e-130	18	456	0.017368344648556026
NC_000913.3	NC_000913.3_2617	2794253	2795653	+	PF13520	Pfam	8.50885616874703e-39	3.076231442063279e-42	19	434	0.017368344648556026
NC_000913.3	NC_000913.3_2618	2795674	2796336	+	PF00392	Pfam	4.3154600731654846e-13	1.5601807929014768e-16	10	66	0.01300012691704578
NC_000913.3	NC_000913.3_2618	2795674	2796336	+	PF07729	Pfam	1.3146320322817271e-21	4.752827303983106e-25	76	207	0.01300012691704578
NC_000913.3	NC_000913.3_2619	2796337	2796786	-	PF04972	Pfam	6.863102908295841e-11	2.481237493960897e-14	24	89	0.00005826148425349752
NC_000913.3	NC_000913.3_2619	2796337	2796786	-	PF01476	Pfam	3.387805934134324e-15	1.2248033022900665e-18	99	147	0.00005826148425349752
NC_000913.3	NC_000913.3_2621	2797211	2797510	+	PF12840	Pfam	1.4346714774411047e-10	5.1868093906041384e-14	16	73	0.0019191593716303946
NC_000913.3	NC_000913.3_2621	2797211	2797510	+	PF01022	Pfam	2.8268828173911184e-15	1.0220111415007659e-18	23	70	0.0019191593716303946
NC_000913.3	NC_000913.3_2621	2797211	2797510	+	PF13412	Pfam	3.0157357356360633e-9	1.0902876846117366e-12	25	68	0.0019191593716303946
NC_000913.3	NC_000913.3_2621	2797211	2797510	+	PF01047	Pfam	1.7985504172204245e-6	6.502351472235808e-10	26	74	0.0019191593716303946
NC_000913.3	NC_000913.3_2621	2797211	2797510	+	PF12802	Pfam	1.8926661027514023e-9	6.84261063901447e-13	27	73	0.0019191593716303946
NC_000913.3	NC_000913.3_2622	2797520	2798044	+	PF00581	Pfam	2.5032562173530626e-11	9.050094784356698e-15	7	99	0.008127798645373998
NC_000913.3	NC_000913.3_2622	2797520	2798044	+	PF11127	Pfam	1.1908616926259657e-11	4.30535680631224e-15	115	171	0.008127798645373998
NC_000913.3	NC_000913.3_2627	2800723	2800968	+	PF00462	Pfam	5.196096681965637e-14	1.8785598994814307e-17	3	57	0.013096531961321902
NC_000913.3	NC_000913.3_2629	2801348	2803492	+	PF00317	Pfam	7.37800081141263e-13	2.6673900258180153e-16	99	171	0.00007302094008805862
NC_000913.3	NC_000913.3_2629	2801348	2803492	+	PF02867	Pfam	5.360101447094307e-142	1.9378530177492073e-145	176	694	0.00007302094008805862
NC_000913.3	NC_000913.3_2630	2803502	2804461	+	PF00268	Pfam	3.8727182120292534e-87	1.4001150441175897e-90	9	280	0.001743485292876997
NC_000913.3	NC_000913.3_2631	2804815	2806017	+	PF00005	Pfam	3.548390187255574e-35	1.282859792934047e-38	45	192	0.0031523950901290007
NC_000913.3	NC_000913.3_2631	2804815	2806017	+	PF00571	Pfam	2.0800483131766028e-6	7.520058977500372e-10	347	393	0.0031523950901290007
NC_000913.3	NC_000913.3_2632	2806010	2807074	+	PF00528	Pfam	5.201077774045697e-27	1.8803607281437806e-30	163	324	0.006073897465641341
NC_000913.3	NC_000913.3_2633	2807132	2808124	+	PF04069	Pfam	9.109871240446062e-57	3.2935181635741365e-60	30	312	0.0075024079944769825
NC_000913.3	NC_000913.3_2634	2808316	2808582	+	PF07690	Pfam	3.835941805255732e-8	1.3868191631437932e-11	17	86	0.014118015530331577
NC_000913.3	NC_000913.3_2635	2808576	2809493	+	PF07690	Pfam	7.622429293236066e-14	2.7557589635705227e-17	5	104	0.014707329147078277
NC_000913.3	NC_000913.3_2635	2808576	2809493	+	PF07690	Pfam	8.057252666062959e-12	2.9129619183163266e-15	129	296	0.014707329147078277
NC_000913.3	NC_000913.3_2636	2809617	2810354	+	PF03591	Pfam	3.056396553153254e-38	1.104987907864517e-41	24	165	0.002894095805430733
NC_000913.3	NC_000913.3_2637	2810344	2810679	+	PF05437	Pfam	2.6615685302023296e-16	9.622445879256434e-20	5	104	0.04400569206314531
NC_000913.3	NC_000913.3_2638	2810770	2811300	+	PF01047	Pfam	1.7720343386748126e-17	6.406487124637789e-21	53	112	0.03333346746088685
NC_000913.3	NC_000913.3_2638	2810770	2811300	+	PF12802	Pfam	2.503319691235591e-9	9.050324263324625e-13	58	111	0.03333346746088685
NC_000913.3	NC_000913.3_2640	2812616	2814154	+	PF07690	Pfam	2.5209470011993873e-54	9.114052788139505e-58	19	413	0.02382587864993297
NC_000913.3	NC_000913.3_2643	2816512	2816940	-	PF09335	Pfam	5.25131592037946e-11	1.8985234708530224e-14	25	131	0.02155925660383549
NC_000913.3	NC_000913.3_2644	2816937	2817503	-	PF00702	Pfam	4.697258013456082e-18	1.6982133092755178e-21	8	179	0.02504016603810149
NC_000913.3	NC_000913.3_2646	2818961	2819146	-	PF02599	Pfam	2.6778742310809053e-27	9.681396352425543e-31	1	52	0.0005983652363674994
NC_000913.3	NC_000913.3_2647	2819381	2822011	-	PF01411	Pfam	1.8192938293908747e-242	6.577345731709597e-246	7	556	0.0008144590719292948
NC_000913.3	NC_000913.3_2647	2819381	2822011	-	PF07973	Pfam	1.297817929503027e-18	4.692038790683394e-22	653	696	0.0008144590719292948
NC_000913.3	NC_000913.3_2647	2819381	2822011	-	PF02272	Pfam	1.3778157233063968e-32	4.9812571341518326e-36	732	871	0.0008144590719292948
NC_000913.3	NC_000913.3_2648	2822139	2822639	-	PF02631	Pfam	1.0747444024215243e-31	3.885554600222431e-35	50	162	0.00006462096531901712
NC_000913.3	NC_000913.3_2649	2822708	2823769	-	PF00154	Pfam	1.7017580695109603e-143	6.152415291073609e-147	9	270	9.322385525990318e-8
NC_000913.3	NC_000913.3_2649	2822708	2823769	-	PF08423	Pfam	2.903561822975111e-12	1.0497331247198523e-15	37	263	9.322385525990318e-8
NC_000913.3	NC_000913.3_2649	2822708	2823769	-	PF06745	Pfam	4.5807656747485015e-9	1.6560974962937461e-12	42	227	9.322385525990318e-8
NC_000913.3	NC_000913.3_2649	2822708	2823769	-	PF13479	Pfam	2.140938757737946e-6	7.740197967237694e-10	63	151	9.322385525990318e-8
NC_000913.3	NC_000913.3_2650	2823849	2824346	-	PF02464	Pfam	2.4637519855136897e-61	8.907273989565039e-65	8	160	0.0000442046954366245
NC_000913.3	NC_000913.3_2655	2827737	2828516	+	PF00106	Pfam	1.3509265009985503e-49	4.884043749090927e-53	3	197	0.01738167168055183
NC_000913.3	NC_000913.3_2655	2827737	2828516	+	PF13561	Pfam	1.4689159980962953e-41	5.310614599046621e-45	14	255	0.01738167168055183
NC_000913.3	NC_000913.3_2657	2829047	2829820	+	PF08279	Pfam	1.3071391733421727e-8	4.7257381538039506e-12	6	50	0.0038492322132300145
NC_000913.3	NC_000913.3_2657	2829047	2829820	+	PF08220	Pfam	3.5084738258347353e-22	1.2684287150523266e-25	6	61	0.0038492322132300145
NC_000913.3	NC_000913.3_2657	2829047	2829820	+	PF00455	Pfam	5.537904613827235e-53	2.002134712157352e-56	74	231	0.0038492322132300145
NC_000913.3	NC_000913.3_2658	2829813	2830778	+	PF01380	Pfam	2.1719872739802505e-30	7.852448568258317e-34	38	170	0.009391747794660505
NC_000913.3	NC_000913.3_2659	2830775	2832289	-	PF01590	Pfam	2.6939598342005166e-10	9.739551099784948e-14	23	154	0.015197401135633946
NC_000913.3	NC_000913.3_2659	2830775	2832289	-	PF13185	Pfam	3.7594845125211546e-7	1.359177336414011e-10	25	155	0.015197401135633946
NC_000913.3	NC_000913.3_2659	2830775	2832289	-	PF00493	Pfam	1.5968282564903136e-6	5.773059495626585e-10	180	329	0.015197401135633946
NC_000913.3	NC_000913.3_2659	2830775	2832289	-	PF00158	Pfam	4.9569330847455345e-67	1.7920943907250667e-70	187	353	0.015197401135633946
NC_000913.3	NC_000913.3_2659	2830775	2832289	-	PF14532	Pfam	5.883858420228053e-24	2.127208394876375e-27	188	358	0.015197401135633946
NC_000913.3	NC_000913.3_2659	2830775	2832289	-	PF00004	Pfam	2.7587235441618017e-6	9.973693218227772e-10	211	342	0.015197401135633946
NC_000913.3	NC_000913.3_2660	2832476	2833915	+	PF00753	Pfam	3.145003302919199e-12	1.1370221630221254e-15	34	170	0.0012466947391344765
NC_000913.3	NC_000913.3_2660	2832476	2833915	+	PF19583	Pfam	5.335836248522622e-19	1.9290803501527917e-22	35	228	0.0012466947391344765
NC_000913.3	NC_000913.3_2660	2832476	2833915	+	PF12706	Pfam	6.938851375744608e-7	2.5086230570298656e-10	45	148	0.0012466947391344765
NC_000913.3	NC_000913.3_2661	2833912	2835045	+	PF13738	Pfam	2.031312842680213e-15	7.343864217932802e-19	66	253	0.0035813269066541685
NC_000913.3	NC_000913.3_2661	2833912	2835045	+	PF00070	Pfam	1.3623852296443393e-17	4.9254708230091804e-21	143	216	0.0035813269066541685
NC_000913.3	NC_000913.3_2662	2835173	2837425	-	PF01300	Pfam	2.2886390431597108e-46	8.274183091683698e-50	210	373	0.006225040134283276
NC_000913.3	NC_000913.3_2663	2837578	2838105	-	PF13247	Pfam	6.968104519474096e-9	2.5191990309016976e-12	55	104	4.330829059659483e-7
NC_000913.3	NC_000913.3_2663	2837578	2838105	-	PF12837	Pfam	6.110281924610396e-8	2.2090679409292827e-11	81	103	4.330829059659483e-7
NC_000913.3	NC_000913.3_2663	2837578	2838105	-	PF00037	Pfam	1.0209244125967389e-8	3.690977630501587e-12	83	104	4.330829059659483e-7
NC_000913.3	NC_000913.3_2663	2837578	2838105	-	PF13237	Pfam	6.913667947417383e-7	2.499518419167528e-10	84	148	4.330829059659483e-7
NC_000913.3	NC_000913.3_2663	2837578	2838105	-	PF12838	Pfam	6.667111046404911e-8	2.4103799878542698e-11	88	151	4.330829059659483e-7
NC_000913.3	NC_000913.3_2663	2837578	2838105	-	PF13187	Pfam	2.783576820376474e-7	1.0063545988345893e-10	88	151	4.330829059659483e-7
NC_000913.3	NC_000913.3_2664	2838254	2839267	-	PF00356	Pfam	2.9405453948246284e-22	1.0631039026842474e-25	4	49	0.001995251924896529
NC_000913.3	NC_000913.3_2664	2838254	2839267	-	PF00532	Pfam	3.945773400662717e-27	1.4265268982873163e-30	61	309	0.001995251924896529
NC_000913.3	NC_000913.3_2664	2838254	2839267	-	PF13407	Pfam	7.317360425767091e-18	2.6454665313691583e-21	68	278	0.001995251924896529
NC_000913.3	NC_000913.3_2664	2838254	2839267	-	PF13377	Pfam	5.74102203615577e-34	2.075568342789505e-37	172	331	0.001995251924896529
NC_000913.3	NC_000913.3_2665	2839524	2840981	+	PF00367	Pfam	7.626963006020931e-16	2.7573980498991074e-19	12	43	0.000014752268256056901
NC_000913.3	NC_000913.3_2665	2839524	2840981	+	PF02378	Pfam	5.914628033102922e-43	2.1383326222353296e-46	113	396	0.000014752268256056901
NC_000913.3	NC_000913.3_2666	2840990	2842414	+	PF00232	Pfam	3.972261208127779e-134	1.436103112121395e-137	3	470	0.009686571770579928
NC_000913.3	NC_000913.3_2669	2843443	2844210	-	PF01058	Pfam	1.2781028779947406e-22	4.62076239332878e-26	48	157	0.003128168689245711
NC_000913.3	NC_000913.3_2670	2844210	2844752	-	PF13237	Pfam	9.970882528588326e-11	3.6048020710731476e-14	34	86	0.00003236855086409932
NC_000913.3	NC_000913.3_2670	2844210	2844752	-	PF00037	Pfam	1.0805710360982957e-7	3.906619797896947e-11	36	56	0.00003236855086409932
NC_000913.3	NC_000913.3_2670	2844210	2844752	-	PF14697	Pfam	1.5413938110200032e-7	5.5726457375994335e-11	36	91	0.00003236855086409932
NC_000913.3	NC_000913.3_2670	2844210	2844752	-	PF12838	Pfam	2.650564424064514e-13	9.582662415273008e-17	39	89	0.00003236855086409932
NC_000913.3	NC_000913.3_2670	2844210	2844752	-	PF13187	Pfam	3.5648207122648366e-10	1.288799968280852e-13	39	90	0.00003236855086409932
NC_000913.3	NC_000913.3_2670	2844210	2844752	-	PF00037	Pfam	5.333644676010346e-9	1.9282880245879777e-12	70	91	0.00003236855086409932
NC_000913.3	NC_000913.3_2671	2844762	2846471	-	PF00329	Pfam	2.0353084985305282e-26	7.358309828382242e-30	36	152	1.437543896831579e-6
NC_000913.3	NC_000913.3_2671	2844762	2846471	-	PF00346	Pfam	2.778765706207624e-35	1.0046152227793291e-38	296	464	1.437543896831579e-6
NC_000913.3	NC_000913.3_2671	2844762	2846471	-	PF00346	Pfam	1.8489803737768823e-11	6.684672356387861e-15	465	537	1.437543896831579e-6
NC_000913.3	NC_000913.3_2672	2846489	2847412	-	PF00146	Pfam	8.995975877992745e-50	3.2523412429474853e-53	9	301	0.000017009708336241986
NC_000913.3	NC_000913.3_2673	2847415	2849241	-	PF00361	Pfam	1.2151755865195014e-39	4.393259531885399e-43	124	404	0.0023316425151624783
NC_000913.3	NC_000913.3_2674	2849238	2849849	-	PF13187	Pfam	1.2914911951191847e-6	4.669165564422215e-10	12	68	0.00041116486036992986
NC_000913.3	NC_000913.3_2674	2849238	2849849	-	PF13247	Pfam	2.503676516404306e-8	9.051614303703204e-12	47	97	0.00041116486036992986
NC_000913.3	NC_000913.3_2674	2849238	2849849	-	PF00037	Pfam	1.5145062072188266e-7	5.4754382039726197e-11	76	98	0.00041116486036992986
NC_000913.3	NC_000913.3_2677	2851001	2851873	+	PF02492	Pfam	1.4223765161394647e-35	5.142359060518672e-39	106	267	0.007190551293214024
NC_000913.3	NC_000913.3_2680	2853254	2854264	+	PF00586	Pfam	6.074895375958108e-19	2.196274539391941e-22	53	152	0.0004190790985588045
NC_000913.3	NC_000913.3_2680	2853254	2854264	+	PF02769	Pfam	1.4299403791934154e-26	5.1697049139313646e-30	166	314	0.0004190790985588045
NC_000913.3	NC_000913.3_2681	2854338	2856416	+	PF01590	Pfam	3.4268592970519017e-13	1.238922377820644e-16	202	344	0.015915875155779968
NC_000913.3	NC_000913.3_2681	2854338	2856416	+	PF13185	Pfam	2.521602680750119e-8	9.116423285430655e-12	202	345	0.015915875155779968
NC_000913.3	NC_000913.3_2681	2854338	2856416	+	PF13492	Pfam	1.002661894972285e-11	3.624952621013323e-15	202	346	0.015915875155779968
NC_000913.3	NC_000913.3_2681	2854338	2856416	+	PF00158	Pfam	5.361538775341112e-71	1.938372659197799e-74	381	548	0.015915875155779968
NC_000913.3	NC_000913.3_2681	2854338	2856416	+	PF14532	Pfam	5.029443226615098e-23	1.8183091925578807e-26	382	552	0.015915875155779968
NC_000913.3	NC_000913.3_2681	2854338	2856416	+	PF00004	Pfam	1.6243814211629597e-6	5.87267325076992e-10	405	525	0.015915875155779968
NC_000913.3	NC_000913.3_2681	2854338	2856416	+	PF07728	Pfam	5.162950215665261e-8	1.8665763614118802e-11	405	531	0.015915875155779968
NC_000913.3	NC_000913.3_2684	2857093	2859654	+	PF01624	Pfam	2.2699898720032405e-42	8.206760202470139e-46	11	122	0.008219737212790925
NC_000913.3	NC_000913.3_2684	2857093	2859654	+	PF05188	Pfam	9.072036909144028e-34	3.2798398080781012e-37	131	256	0.008219737212790925
NC_000913.3	NC_000913.3_2684	2857093	2859654	+	PF05192	Pfam	1.956747243897508e-41	7.074285046628734e-45	272	559	0.008219737212790925
NC_000913.3	NC_000913.3_2684	2857093	2859654	+	PF05190	Pfam	2.252046214201482e-29	8.141887976144186e-33	428	517	0.008219737212790925
NC_000913.3	NC_000913.3_2684	2857093	2859654	+	PF00488	Pfam	2.891291955376861e-90	1.0452971639106511e-93	610	797	0.008219737212790925
NC_000913.3	NC_000913.3_2685	2859760	2860416	+	PF00149	Pfam	2.8876766382124437e-17	1.0439901078136095e-20	16	188	0.012844885053451804
NC_000913.3	NC_000913.3_2686	2860467	2861234	-	PF08279	Pfam	1.0971667947281681e-9	3.966618925264527e-13	6	51	0.002688142204463505
NC_000913.3	NC_000913.3_2686	2860467	2861234	-	PF08220	Pfam	3.6138837762771626e-17	1.3065378800712808e-20	6	59	0.002688142204463505
NC_000913.3	NC_000913.3_2686	2860467	2861234	-	PF00455	Pfam	8.894071752895951e-52	3.215499549130857e-55	76	231	0.002688142204463505
NC_000913.3	NC_000913.3_2688	2862335	2863501	+	PF07005	Pfam	5.397567250881289e-69	1.9513981384241827e-72	4	227	0.00042959520875398633
NC_000913.3	NC_000913.3_2688	2862335	2863501	+	PF17042	Pfam	3.7094595037595118e-28	1.3410916499492089e-31	253	386	0.00042959520875398633
NC_000913.3	NC_000913.3_2690	2864236	2865012	+	PF01261	Pfam	5.701893445642107e-41	2.0614220700079922e-44	21	255	0.006143305030058728
NC_000913.3	NC_000913.3_2691	2865101	2866465	+	PF03600	Pfam	8.697526636910458e-16	3.144442023467266e-19	18	399	0.00754118714947623
NC_000913.3	NC_000913.3_2692	2866559	2867551	-	PF00140	Pfam	4.609532016862748e-12	1.6664974753661415e-15	56	88	0.002401599050180153
NC_000913.3	NC_000913.3_2692	2866559	2867551	-	PF04542	Pfam	7.619599777075616e-22	2.7547360003888704e-25	94	163	0.002401599050180153
NC_000913.3	NC_000913.3_2692	2866559	2867551	-	PF04539	Pfam	8.649652034621759e-22	3.1271337796897177e-25	174	248	0.002401599050180153
NC_000913.3	NC_000913.3_2692	2866559	2867551	-	PF04545	Pfam	3.7388364175203617e-16	1.3517123707593498e-19	262	315	0.002401599050180153
NC_000913.3	NC_000913.3_2693	2867614	2868753	-	PF01476	Pfam	2.3810701100524595e-12	8.608351807854155e-16	123	165	0.0001075955930267364
NC_000913.3	NC_000913.3_2693	2867614	2868753	-	PF01551	Pfam	1.9499930763847075e-32	7.049866508983035e-36	279	372	0.0001075955930267364
NC_000913.3	NC_000913.3_2694	2868893	2869519	-	PF01135	Pfam	5.146825558875481e-83	1.860746767489328e-86	5	206	0.006826867120715544
NC_000913.3	NC_000913.3_2695	2869513	2870274	-	PF01975	Pfam	5.6610967000307934e-58	2.046672704277221e-61	3	180	0.00018441889883222503
NC_000913.3	NC_000913.3_2697	2871301	2871780	-	PF02542	Pfam	9.796103615378938e-67	3.5416137438101726e-70	1	154	0.00016515306851453475
NC_000913.3	NC_000913.3_2698	2871780	2872490	-	PF01128	Pfam	1.4605287558263046e-96	5.28029195888035e-100	8	229	0.001996261141982251
NC_000913.3	NC_000913.3_2698	2871780	2872490	-	PF12804	Pfam	1.7882093129923804e-17	6.464964978280479e-21	10	178	0.001996261141982251
NC_000913.3	NC_000913.3_2699	2872509	2872820	-	PF04977	Pfam	3.274964151946465e-31	1.1840072855916358e-34	11	89	0.00004165273516630042
NC_000913.3	NC_000913.3_2701	2873387	2873992	-	PF01583	Pfam	3.134338060168793e-73	1.1331663268867653e-76	27	179	0.01325879710605616
NC_000913.3	NC_000913.3_2701	2873387	2873992	-	PF13671	Pfam	7.87342606235649e-8	2.846502553274219e-11	30	143	0.01325879710605616
NC_000913.3	NC_000913.3_2702	2873992	2875419	-	PF00009	Pfam	6.45418422773161e-42	2.3333999377193095e-45	27	231	0.0074168934587524795
NC_000913.3	NC_000913.3_2703	2875421	2876329	-	PF01507	Pfam	2.1329548847178004e-67	7.711333639616054e-71	29	257	0.011606153926198619
NC_000913.3	NC_000913.3_2704	2876581	2877618	+	PF04389	Pfam	1.9607059360188028e-36	7.088597021036886e-40	100	330	0.03473221449643433
NC_000913.3	NC_000913.3_2707	2879788	2880387	-	PF08798	Pfam	6.84324681694385e-42	2.474058863681797e-45	1	198	0.040533830323565403
NC_000913.3	NC_000913.3_2709	2881051	2882142	-	PF09344	Pfam	5.630601336879141e-102	2.035647627215886e-105	5	354	0.0585977714285633
NC_000913.3	NC_000913.3_2710	2882155	2882637	-	PF09485	Pfam	7.199505186825357e-11	2.602857985114012e-14	23	152	0.06368803978857634
NC_000913.3	NC_000913.3_2711	2882630	2884138	-	PF09481	Pfam	6.16860498812842e-76	2.230153647190318e-79	2	459	0.09082092284810632
NC_000913.3	NC_000913.3_2712	2884553	2887219	-	PF00270	Pfam	3.288691225573605e-8	1.1889700743216215e-11	308	493	0.010999288512745592
NC_000913.3	NC_000913.3_2712	2884553	2887219	-	PF04851	Pfam	9.632632255944589e-8	3.4825134692496706e-11	310	459	0.010999288512745592
NC_000913.3	NC_000913.3_2713	2887578	2888312	-	PF01507	Pfam	1.4741777101988432e-52	5.329637419373981e-56	48	219	0.004665230930220228
NC_000913.3	NC_000913.3_2714	2888387	2890099	-	PF03460	Pfam	2.5139240058623576e-13	9.088662349466224e-17	81	138	0.004156518905165396
NC_000913.3	NC_000913.3_2714	2888387	2890099	-	PF01077	Pfam	1.563858867303075e-47	5.653864306952549e-51	173	331	0.004156518905165396
NC_000913.3	NC_000913.3_2714	2888387	2890099	-	PF03460	Pfam	1.671719624718867e-15	6.043816430653894e-19	355	417	0.004156518905165396
NC_000913.3	NC_000913.3_2715	2890099	2891898	-	PF00667	Pfam	4.2574706258147365e-27	1.5392156998607145e-30	230	424	0.027545501874835534
NC_000913.3	NC_000913.3_2717	2892657	2893928	+	PF01494	Pfam	1.2899446149159614e-7	4.663574168170504e-11	4	183	0.0063809890315267796
NC_000913.3	NC_000913.3_2717	2892657	2893928	+	PF01134	Pfam	1.5642743902394673e-6	5.65536655907255e-10	6	37	0.0063809890315267796
NC_000913.3	NC_000913.3_2717	2892657	2893928	+	PF00890	Pfam	4.046380994093728e-8	1.4628998532515286e-11	6	38	0.0063809890315267796
NC_000913.3	NC_000913.3_2717	2892657	2893928	+	PF03486	Pfam	8.570262648177143e-8	3.0984319046193576e-11	6	47	0.0063809890315267796
NC_000913.3	NC_000913.3_2717	2892657	2893928	+	PF01266	Pfam	2.7557830699197395e-10	9.963062436441575e-14	6	53	0.0063809890315267796
NC_000913.3	NC_000913.3_2717	2892657	2893928	+	PF12831	Pfam	2.496893749976967e-9	9.027092371572549e-13	6	151	0.0063809890315267796
NC_000913.3	NC_000913.3_2717	2892657	2893928	+	PF13450	Pfam	7.30155935526899e-8	2.6397539245368726e-11	9	41	0.0063809890315267796
NC_000913.3	NC_000913.3_2720	2894919	2895779	-	PF01012	Pfam	1.413359741970954e-6	5.109760455426442e-10	41	128	0.007750111227003193
NC_000913.3	NC_000913.3_2720	2894919	2895779	-	PF00766	Pfam	6.45468062963907e-17	2.3335794033402275e-20	165	241	0.007750111227003193
NC_000913.3	NC_000913.3_2721	2895776	2896555	-	PF01012	Pfam	1.1887162426076692e-19	4.2976002986539014e-23	47	214	0.01952856330333603
NC_000913.3	NC_000913.3_2722	2896533	2897942	-	PF00083	Pfam	1.1897356572063735e-51	4.301285817810461e-55	53	453	0.024463673645155302
NC_000913.3	NC_000913.3_2722	2896533	2897942	-	PF07690	Pfam	2.216244458683626e-28	8.01245285135078e-32	54	367	0.024463673645155302
NC_000913.3	NC_000913.3_2722	2896533	2897942	-	PF07690	Pfam	2.4709320464026053e-9	8.93323227188216e-13	332	449	0.024463673645155302
NC_000913.3	NC_000913.3_2723	2897964	2899418	-	PF01565	Pfam	1.301127519046622e-35	4.704004045721699e-39	51	190	0.002656664928271595
NC_000913.3	NC_000913.3_2723	2897964	2899418	-	PF02913	Pfam	4.0008403270186916e-19	1.4464354038390063e-22	229	477	0.002656664928271595
NC_000913.3	NC_000913.3_2724	2899488	2900273	-	PF00106	Pfam	7.500129682051258e-52	2.7115436305319082e-55	19	209	0.009248453947177557
NC_000913.3	NC_000913.3_2724	2899488	2900273	-	PF08659	Pfam	2.104819488537954e-11	7.609614926022972e-15	20	178	0.009248453947177557
NC_000913.3	NC_000913.3_2724	2899488	2900273	-	PF13561	Pfam	8.644438875161917e-55	3.125249051034677e-58	28	258	0.009248453947177557
NC_000913.3	NC_000913.3_2725	2900592	2901869	+	PF07690	Pfam	2.174675074682418e-23	7.862165852069479e-27	26	363	0.011701497261410109
NC_000913.3	NC_000913.3_2726	2901896	2903374	+	PF00370	Pfam	1.5114448804828072e-11	5.464370500660908e-15	5	110	0.0022408319872093134
NC_000913.3	NC_000913.3_2726	2901896	2903374	+	PF00370	Pfam	2.4521155570489032e-6	8.865204472338768e-10	121	216	0.0022408319872093134
NC_000913.3	NC_000913.3_2726	2901896	2903374	+	PF02782	Pfam	4.3313007153077294e-24	1.565907706185007e-27	225	418	0.0022408319872093134
NC_000913.3	NC_000913.3_2727	2904747	2905418	-	PF13353	Pfam	1.156907665799052e-6	4.182601828629978e-10	12	110	0.00537002535317379
NC_000913.3	NC_000913.3_2727	2904747	2905418	-	PF13394	Pfam	1.419654833925826e-14	5.132519283896696e-18	24	128	0.00537002535317379
NC_000913.3	NC_000913.3_2727	2904747	2905418	-	PF04055	Pfam	4.828372600514034e-9	1.7456155461005184e-12	27	132	0.00537002535317379
NC_000913.3	NC_000913.3_2729	2905711	2906583	+	PF04536	Pfam	9.289400494030677e-35	3.35842389516655e-38	29	152	0.000044877347312943566
NC_000913.3	NC_000913.3_2730	2906643	2907941	-	PF03952	Pfam	1.48763719790086e-58	5.378297895520102e-62	4	134	0.0013930820687042007
NC_000913.3	NC_000913.3_2730	2906643	2907941	-	PF00113	Pfam	1.988462530456933e-145	7.188946241709809e-149	144	429	0.0013930820687042007
NC_000913.3	NC_000913.3_2730	2906643	2907941	-	PF13378	Pfam	2.5971753127135034e-6	9.389643212991697e-10	253	397	0.0013930820687042007
NC_000913.3	NC_000913.3_2731	2908029	2909666	-	PF06418	Pfam	8.148909297987254e-126	2.946098806213758e-129	5	266	0.000012436872103740544
NC_000913.3	NC_000913.3_2732	2909894	2910685	-	PF03819	Pfam	1.0312082692283181e-28	3.728157155561526e-32	27	100	0.002276305144745774
NC_000913.3	NC_000913.3_2732	2909894	2910685	-	PF03819	Pfam	2.0265209220004414e-8	7.326539848157778e-12	169	227	0.002276305144745774
NC_000913.3	NC_000913.3_2733	2910756	2911091	-	PF02452	Pfam	1.665703879604316e-23	6.022067532915098e-27	10	109	6.998420982417396e-6
NC_000913.3	NC_000913.3_2734	2911091	2911339	-	PF04014	Pfam	7.839697327480131e-13	2.8343085059581096e-16	7	51	4.329298415418073e-6
NC_000913.3	NC_000913.3_2735	2911417	2913651	-	PF13328	Pfam	1.1409857455987904e-40	4.1250388488748754e-44	41	191	5.813874732953329e-6
NC_000913.3	NC_000913.3_2735	2911417	2913651	-	PF04607	Pfam	4.713980881306509e-37	1.704259176177335e-40	251	360	5.813874732953329e-6
NC_000913.3	NC_000913.3_2735	2911417	2913651	-	PF02824	Pfam	1.273436334093999e-21	4.603891301858275e-25	406	465	5.813874732953329e-6
NC_000913.3	NC_000913.3_2735	2911417	2913651	-	PF19296	Pfam	4.397161886328559e-15	1.589718686308228e-18	483	645	5.813874732953329e-6
NC_000913.3	NC_000913.3_2735	2911417	2913651	-	PF13291	Pfam	7.465887397684783e-18	2.699163918179603e-21	664	740	5.813874732953329e-6
NC_000913.3	NC_000913.3_2735	2911417	2913651	-	PF01842	Pfam	1.1162435352672836e-9	4.03558761846451e-13	668	733	5.813874732953329e-6
NC_000913.3	NC_000913.3_2736	2913699	2915000	-	PF01938	Pfam	7.683557872496472e-14	2.777858956072477e-17	11	67	0.0005319263630803428
NC_000913.3	NC_000913.3_2736	2913699	2915000	-	PF05958	Pfam	1.182404909342562e-28	4.2747827525038397e-32	113	431	0.0005319263630803428
