sequence_id	protein_id	gene_start	gene_end	gene_strand	pfam_id	deepbgc_score	in_cluster
BA000007.3	BA000007.3_3059	3101555	3103208	1	PF02366	0.63652	0
BA000007.3	BA000007.3_3059	3101555	3103208	1	PF13231	0.69915	0
BA000007.3	BA000007.3_3060	3103204	3103540	1	PF00893	0.67134	0
BA000007.3	BA000007.3_3060	3103204	3103540	1	PF00892	0.62565	0
BA000007.3	BA000007.3_3060	3103204	3103540	1	PF10639	0.6852	0
BA000007.3	BA000007.3_3062	3103919	3104186	-1	PF11183	0.61524	0
BA000007.3	BA000007.3_3063	3104295	3105651	-1	PF13193	0.69659	0
BA000007.3	BA000007.3_3063	3104295	3105651	-1	PF00501	0.68466	0
BA000007.3	BA000007.3_3064	3105647	3106610	-1	PF13378	0.4753	0
BA000007.3	BA000007.3_3065	3106609	3107467	-1	PF00378	0.47436	0
BA000007.3	BA000007.3_3065	3106609	3107467	-1	PF16113	0.50952	0
BA000007.3	BA000007.3_3066	3107481	3108240	-1	PF12697	0.4938	0
BA000007.3	BA000007.3_3066	3107481	3108240	-1	PF12146	0.49878	0
BA000007.3	BA000007.3_3066	3107481	3108240	-1	PF00561	0.53553	0
BA000007.3	BA000007.3_3066	3107481	3108240	-1	PF01764	0.53346	0
BA000007.3	BA000007.3_3067	3108236	3109907	-1	PF02775	0.44314	0
BA000007.3	BA000007.3_3067	3108236	3109907	-1	PF16582	0.41704	0
BA000007.3	BA000007.3_3067	3108236	3109907	-1	PF02776	0.44911	0
BA000007.3	BA000007.3_3068	3109995	3111291	-1	PF00425	0.37367	0
BA000007.3	BA000007.3_3069	3111369	3111675	-1	PF05957	0.1711	0
BA000007.3	BA000007.3_3070	3111729	3112191	-1	PF13673	0.15001	0
BA000007.3	BA000007.3_3070	3111729	3112191	-1	PF13508	0.1512	0
BA000007.3	BA000007.3_3070	3111729	3112191	-1	PF13527	0.14346	0
BA000007.3	BA000007.3_3070	3111729	3112191	-1	PF00583	0.15265	0
BA000007.3	BA000007.3_3071	3112255	3113173	1	PF13691	0.09493	0
BA000007.3	BA000007.3_3071	3112255	3113173	1	PF00753	0.07188	0
BA000007.3	BA000007.3_3071	3112255	3113173	1	PF12706	0.07442	0
BA000007.3	BA000007.3_3072	3113363	3114584	1	PF02902	0.06287	0
BA000007.3	BA000007.3_3073	3115715	3116219	1	PF08974	0.06248	0
BA000007.3	BA000007.3_3074	3116285	3117743	-1	PF00361	0.0309	0
BA000007.3	BA000007.3_3074	3116285	3117743	-1	PF10125	0.03209	0
BA000007.3	BA000007.3_3075	3117749	3119279	-1	PF00361	0.02478	0
BA000007.3	BA000007.3_3076	3119509	3121351	-1	PF00361	0.01374	0
BA000007.3	BA000007.3_3076	3119509	3121351	-1	PF00662	0.01384	0
BA000007.3	BA000007.3_3077	3121347	3121650	-1	PF00420	0.00869	0
BA000007.3	BA000007.3_3078	3121646	3122201	-1	PF00499	0.00568	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF13484	0.00289	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF13183	0.00177	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF00037	0.00137	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF13187	0.001	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF12838	0.00074	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF12837	0.00055	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF12797	0.00046	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF12798	0.00045	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF13237	0.00044	0
BA000007.3	BA000007.3_3079	3122212	3122755	-1	PF14697	0.00059	0
BA000007.3	BA000007.3_3080	3122769	3123747	-1	PF00146	0.00095	0
BA000007.3	BA000007.3_3081	3123743	3126470	-1	PF01568	0.00116	0
BA000007.3	BA000007.3_3081	3123743	3126470	-1	PF00384	0.00089	0
BA000007.3	BA000007.3_3081	3123743	3126470	-1	PF04879	0.00069	0
BA000007.3	BA000007.3_3081	3123743	3126470	-1	PF10588	0.00055	0
BA000007.3	BA000007.3_3081	3123743	3126470	-1	PF13510	0.00049	0
BA000007.3	BA000007.3_3081	3123743	3126470	-1	PF00111	0.00083	0
BA000007.3	BA000007.3_3082	3126522	3127860	-1	PF10589	0.00086	0
BA000007.3	BA000007.3_3082	3126522	3127860	-1	PF10531	0.00055	0
BA000007.3	BA000007.3_3082	3126522	3127860	-1	PF01512	0.00055	0
BA000007.3	BA000007.3_3083	3127856	3128357	-1	PF01257	0.00109	0
BA000007.3	BA000007.3_3084	3128359	3130162	-1	PF00346	0.00095	0
BA000007.3	BA000007.3_3084	3128359	3130162	-1	PF00329	0.00105	0
BA000007.3	BA000007.3_3085	3130255	3130918	-1	PF01058	0.00152	0
BA000007.3	BA000007.3_3086	3130933	3131377	-1	PF00507	0.00174	0
BA000007.3	BA000007.3_3086	3130933	3131377	-1	PF07690	0.00293	0
BA000007.3	BA000007.3_3088	3132007	3132946	-1	PF03466	0.00209	0
BA000007.3	BA000007.3_3088	3132007	3132946	-1	PF00126	0.00234	0
BA000007.3	BA000007.3_3089	3133865	3135083	1	PF00155	0.00296	0
BA000007.3	BA000007.3_3089	3133865	3135083	1	PF01041	0.00276	0
BA000007.3	BA000007.3_3089	3133865	3135083	1	PF00266	0.00329	0
BA000007.3	BA000007.3_3090	3135166	3135766	1	PF12917	0.00186	0
BA000007.3	BA000007.3_3090	3135166	3135766	1	PF13023	0.00133	0
BA000007.3	BA000007.3_3090	3135166	3135766	1	PF01966	0.00094	0
BA000007.3	BA000007.3_3091	3135824	3137657	-1	PF06808	0.00135	0
BA000007.3	BA000007.3_3091	3135824	3137657	-1	PF00939	0.00106	0
BA000007.3	BA000007.3_3091	3135824	3137657	-1	PF02080	0.00108	0
BA000007.3	BA000007.3_3091	3135824	3137657	-1	PF03600	0.00116	0
BA000007.3	BA000007.3_3092	3137743	3138394	-1	PF13242	0.00232	0
BA000007.3	BA000007.3_3092	3137743	3138394	-1	PF13419	0.00192	0
BA000007.3	BA000007.3_3092	3137743	3138394	-1	PF00702	0.00176	0
BA000007.3	BA000007.3_3092	3137743	3138394	-1	PF12710	0.00185	0
BA000007.3	BA000007.3_3092	3137743	3138394	-1	PF13344	0.00265	0
BA000007.3	BA000007.3_3093	3138404	3138899	-1	PF03887	0.00387	0
BA000007.3	BA000007.3_3094	3138981	3139437	-1	PF04217	0.01145	0
BA000007.3	BA000007.3_3095	3139774	3140977	1	PF00871	0.01273	0
BA000007.3	BA000007.3_3096	3141051	3143196	1	PF13500	0.0208	0
BA000007.3	BA000007.3_3096	3141051	3143196	1	PF07085	0.00925	0
BA000007.3	BA000007.3_3096	3141051	3143196	1	PF01515	0.00756	0
BA000007.3	BA000007.3_3097	3143427	3144906	1	PF03606	0.00501	0
BA000007.3	BA000007.3_3097	3143427	3144906	1	PF03553	0.00338	0
BA000007.3	BA000007.3_3097	3143427	3144906	1	PF02667	0.00534	0
BA000007.3	BA000007.3_3098	3144938	3145481	-1	PF00293	0.00525	0
BA000007.3	BA000007.3_3098	3144938	3145481	-1	PF14815	0.00453	0
BA000007.3	BA000007.3_3099	3145538	3146090	-1	PF12850	0.00257	0
BA000007.3	BA000007.3_3099	3145538	3146090	-1	PF00149	0.00256	0
BA000007.3	BA000007.3_3100	3146145	3146790	-1	PF14834	0.00268	0
BA000007.3	BA000007.3_3100	3146145	3146790	-1	PF13417	0.00175	0
BA000007.3	BA000007.3_3100	3146145	3146790	-1	PF13409	0.00161	0
BA000007.3	BA000007.3_3100	3146145	3146790	-1	PF02798	0.00206	0
BA000007.3	BA000007.3_3101	3146925	3147573	1	PF13417	0.00186	0
BA000007.3	BA000007.3_3101	3146925	3147573	1	PF02798	0.00173	0
BA000007.3	BA000007.3_3101	3146925	3147573	1	PF13409	0.00165	0
BA000007.3	BA000007.3_3101	3146925	3147573	1	PF13410	0.002	0
BA000007.3	BA000007.3_3101	3146925	3147573	1	PF14497	0.0022	0
BA000007.3	BA000007.3_3101	3146925	3147573	1	PF00043	0.00338	0
BA000007.3	BA000007.3_3102	3147629	3147992	1	PF02152	0.00487	0
BA000007.3	BA000007.3_3103	3148012	3148906	1	PF01370	0.00862	0
BA000007.3	BA000007.3_3103	3148012	3148906	1	PF05368	0.00695	0
BA000007.3	BA000007.3_3103	3148012	3148906	1	PF03807	0.00557	0
BA000007.3	BA000007.3_3103	3148012	3148906	1	PF16363	0.00797	0
BA000007.3	BA000007.3_3103	3148012	3148906	1	PF07993	0.009	0
BA000007.3	BA000007.3_3103	3148012	3148906	1	PF13460	0.00951	0
BA000007.3	BA000007.3_3103	3148012	3148906	1	PF08338	0.01115	0
BA000007.3	BA000007.3_3104	3148953	3149844	-1	PF04754	0.01572	0
BA000007.3	BA000007.3_3105	3150040	3150814	-1	PF02463	0.01712	0
BA000007.3	BA000007.3_3105	3150040	3150814	-1	PF13304	0.01644	0
BA000007.3	BA000007.3_3105	3150040	3150814	-1	PF00005	0.01876	0
BA000007.3	BA000007.3_3105	3150040	3150814	-1	PF13191	0.0222	0
BA000007.3	BA000007.3_3105	3150040	3150814	-1	PF13555	0.02057	0
BA000007.3	BA000007.3_3106	3150821	3151538	-1	PF00528	0.02002	0
BA000007.3	BA000007.3_3107	3151534	3152221	-1	PF00528	0.02134	0
BA000007.3	BA000007.3_3108	3152310	3153093	-1	PF00497	0.01642	0
BA000007.3	BA000007.3_3108	3152310	3153093	-1	PF09084	0.0137	0
BA000007.3	BA000007.3_3108	3152310	3153093	-1	PF10613	0.01335	0
BA000007.3	BA000007.3_3109	3153313	3154096	-1	PF00497	0.01268	0
BA000007.3	BA000007.3_3109	3153313	3154096	-1	PF09084	0.01269	0
BA000007.3	BA000007.3_3110	3154361	3154931	-1	PF02441	0.02137	0
BA000007.3	BA000007.3_3111	3155025	3156543	-1	PF00156	0.01193	0
BA000007.3	BA000007.3_3111	3155025	3156543	-1	PF13537	0.0184	0
BA000007.3	BA000007.3_3111	3155025	3156543	-1	PF13522	0.02023	0
BA000007.3	BA000007.3_3111	3155025	3156543	-1	PF13230	0.01536	0
BA000007.3	BA000007.3_3112	3156579	3157068	-1	PF02674	0.02051	0
BA000007.3	BA000007.3_3113	3157508	3158171	-1	PF05036	0.02014	0
BA000007.3	BA000007.3_3114	3158160	3159429	-1	PF02875	0.01788	0
BA000007.3	BA000007.3_3114	3158160	3159429	-1	PF08245	0.01475	0
BA000007.3	BA000007.3_3115	3159498	3160413	-1	PF01039	0.04355	0
BA000007.3	BA000007.3_3116	3160568	3161228	-1	PF09335	0.04869	0
BA000007.3	BA000007.3_3117	3161310	3162123	-1	PF01416	0.07709	0
BA000007.3	BA000007.3_3118	3162122	3163136	-1	PF02774	0.09202	0
BA000007.3	BA000007.3_3118	3162122	3163136	-1	PF01118	0.0891	0
BA000007.3	BA000007.3_3118	3162122	3163136	-1	PF02670	0.08211	0
BA000007.3	BA000007.3_3119	3163201	3164338	-1	PF11890	0.17708	0
BA000007.3	BA000007.3_3119	3163201	3164338	-1	PF00389	0.19581	0
BA000007.3	BA000007.3_3119	3163201	3164338	-1	PF02826	0.22107	0
BA000007.3	BA000007.3_3121	3165428	3166607	-1	PF13347	0.29704	0
BA000007.3	BA000007.3_3121	3165428	3166607	-1	PF07690	0.26519	0
BA000007.3	BA000007.3_3122	3166881	3168102	-1	PF16197	0.45788	0
BA000007.3	BA000007.3_3122	3166881	3168102	-1	PF02801	0.42124	0
BA000007.3	BA000007.3_3122	3166881	3168102	-1	PF00109	0.3844	0
BA000007.3	BA000007.3_3122	3166881	3168102	-1	PF00108	0.43554	0
BA000007.3	BA000007.3_3123	3168260	3170267	1	PF05430	0.31031	0
BA000007.3	BA000007.3_3123	3168260	3170267	1	PF01266	0.31394	0
BA000007.3	BA000007.3_3124	3170387	3170666	-1	PF08891	0.2352	0
BA000007.3	BA000007.3_3125	3170699	3171248	-1	PF04315	0.18527	0
BA000007.3	BA000007.3_3126	3171247	3172057	-1	PF01925	0.14858	0
BA000007.3	BA000007.3_3127	3172056	3172881	-1	PF03411	0.17177	0
BA000007.3	BA000007.3_3128	3172884	3173970	-1	PF01264	0.17066	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF13489	0.21832	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF13847	0.207	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF13649	0.18024	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF05175	0.11848	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF03602	0.08883	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF01170	0.06708	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF02475	0.05394	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF09445	0.03758	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF06325	0.0285	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF08242	0.02742	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF08241	0.01706	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF12847	0.0097	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF02390	0.00805	0
BA000007.3	BA000007.3_3129	3174004	3174937	-1	PF01209	0.01193	0
BA000007.3	BA000007.3_3130	3175102	3175654	1	PF01713	0.00911	0
BA000007.3	BA000007.3_3131	3175824	3176667	-1	PF11245	0.02208	0
BA000007.3	BA000007.3_3132	3176668	3177190	-1	PF00419	0.02278	0
BA000007.3	BA000007.3_3133	3177186	3177615	-1	PF00419	0.02292	0
BA000007.3	BA000007.3_3134	3177653	3178154	-1	PF00419	0.0185	0
BA000007.3	BA000007.3_3135	3178164	3178923	-1	PF02753	0.00918	0
BA000007.3	BA000007.3_3135	3178164	3178923	-1	PF00345	0.00673	0
BA000007.3	BA000007.3_3136	3178945	3181585	-1	PF13953	0.00551	0
BA000007.3	BA000007.3_3136	3178945	3181585	-1	PF00577	0.00501	0
BA000007.3	BA000007.3_3136	3178945	3181585	-1	PF13954	0.0062	0
BA000007.3	BA000007.3_3137	3181666	3182230	-1	PF00419	0.01177	0
BA000007.3	BA000007.3_3138	3182875	3183361	-1	PF00300	0.02283	0
BA000007.3	BA000007.3_3139	3183563	3185708	-1	PF00725	0.03447	0
BA000007.3	BA000007.3_3139	3183563	3185708	-1	PF02737	0.03146	0
BA000007.3	BA000007.3_3139	3183563	3185708	-1	PF16113	0.03023	0
BA000007.3	BA000007.3_3139	3183563	3185708	-1	PF00378	0.03303	0
BA000007.3	BA000007.3_3140	3185707	3187018	-1	PF02803	0.04026	0
BA000007.3	BA000007.3_3140	3185707	3187018	-1	PF00108	0.054	0
BA000007.3	BA000007.3_3140	3185707	3187018	-1	PF00109	0.06922	0
BA000007.3	BA000007.3_3141	3187197	3187482	-1	PF04175	0.03847	0
BA000007.3	BA000007.3_3142	3187853	3189194	1	PF03349	0.04287	0
BA000007.3	BA000007.3_3144	3190984	3191740	-1	PF04333	0.04186	0
BA000007.3	BA000007.3_3145	3192033	3192966	1	PF01226	0.03269	0
BA000007.3	BA000007.3_3146	3193277	3194435	1	PF13356	0.0112	0
BA000007.3	BA000007.3_3146	3193277	3194435	1	PF14659	0.00687	0
BA000007.3	BA000007.3_3146	3193277	3194435	1	PF00589	0.00573	0
BA000007.3	BA000007.3_3147	3194609	3195746	-1	PF01757	0.00569	0
BA000007.3	BA000007.3_3147	3194609	3195746	-1	PF16928	0.00348	0
BA000007.3	BA000007.3_3149	3196422	3196890	-1	PF11039	0.00514	0
BA000007.3	BA000007.3_3150	3196889	3197459	-1	PF16532	0.00758	0
BA000007.3	BA000007.3_3154	3200884	3201511	1	PF00239	0.01338	0
BA000007.3	BA000007.3_3154	3200884	3201511	1	PF07374	0.00838	0
BA000007.3	BA000007.3_3154	3200884	3201511	1	PF02796	0.01597	0
BA000007.3	BA000007.3_3155	3202108	3203356	-1	PF01306	0.01289	0
BA000007.3	BA000007.3_3155	3202108	3203356	-1	PF03825	0.00885	0
BA000007.3	BA000007.3_3155	3202108	3203356	-1	PF12832	0.01051	0
BA000007.3	BA000007.3_3155	3202108	3203356	-1	PF07690	0.01246	0
BA000007.3	BA000007.3_3156	3203427	3204342	-1	PF00294	0.01216	0
BA000007.3	BA000007.3_3157	3204557	3205991	1	PF00251	0.01261	0
BA000007.3	BA000007.3_3157	3204557	3205991	1	PF08244	0.01455	0
BA000007.3	BA000007.3_3158	3205998	3206952	-1	PF00532	0.01378	0
BA000007.3	BA000007.3_3158	3205998	3206952	-1	PF13377	0.01163	0
BA000007.3	BA000007.3_3158	3205998	3206952	-1	PF13407	0.01247	0
BA000007.3	BA000007.3_3158	3205998	3206952	-1	PF00356	0.01597	0
BA000007.3	BA000007.3_3159	3207236	3207455	1	PF02447	0.01871	0
BA000007.3	BA000007.3_3160	3207472	3208801	1	PF00291	0.02861	0
BA000007.3	BA000007.3_3161	3208908	3210447	-1	PF07690	0.03687	0
BA000007.3	BA000007.3_3161	3208908	3210447	-1	PF06609	0.03379	0
BA000007.3	BA000007.3_3161	3208908	3210447	-1	PF00083	0.03716	0
BA000007.3	BA000007.3_3161	3208908	3210447	-1	PF03137	0.05172	0
BA000007.3	BA000007.3_3162	3210446	3211610	-1	PF00529	0.05317	0
BA000007.3	BA000007.3_3162	3210446	3211610	-1	PF13437	0.04517	0
BA000007.3	BA000007.3_3162	3210446	3211610	-1	PF16576	0.04492	0
BA000007.3	BA000007.3_3162	3210446	3211610	-1	PF13533	0.04614	0
BA000007.3	BA000007.3_3163	3212025	3212640	1	PF00072	0.04766	0
BA000007.3	BA000007.3_3163	3212025	3212640	1	PF00196	0.06878	0
BA000007.3	BA000007.3_3164	3212644	3216238	1	PF00497	0.03993	0
BA000007.3	BA000007.3_3164	3212644	3216238	1	PF00512	0.04767	0
BA000007.3	BA000007.3_3164	3212644	3216238	1	PF02518	0.05177	0
BA000007.3	BA000007.3_3164	3212644	3216238	1	PF14501	0.06076	0
BA000007.3	BA000007.3_3164	3212644	3216238	1	PF00072	0.07522	0
BA000007.3	BA000007.3_3164	3212644	3216238	1	PF01627	0.08644	0
BA000007.3	BA000007.3_3165	3216293	3217172	-1	PF02515	0.12561	0
BA000007.3	BA000007.3_3166	3217204	3217435	-1	PF02515	0.11544	0
BA000007.3	BA000007.3_3167	3217508	3218453	-1	PF03547	0.091	0
BA000007.3	BA000007.3_3168	3218522	3220217	-1	PF02775	0.08756	0
BA000007.3	BA000007.3_3168	3218522	3220217	-1	PF00205	0.07023	0
BA000007.3	BA000007.3_3168	3218522	3220217	-1	PF02776	0.07609	0
BA000007.3	BA000007.3_3169	3220270	3221521	-1	PF02515	0.08006	0
BA000007.3	BA000007.3_3170	3222033	3222669	-1	PF10938	0.02977	0
BA000007.3	BA000007.3_3170	3222033	3222669	-1	PF02203	0.03499	0
BA000007.3	BA000007.3_3172	3223316	3223559	-1	PF10810	0.03825	0
BA000007.3	BA000007.3_3173	3223911	3224832	1	PF03279	0.03167	0
BA000007.3	BA000007.3_3174	3225323	3226562	-1	PF00155	0.02913	0
BA000007.3	BA000007.3_3175	3226938	3228636	1	PF07694	0.01544	0
BA000007.3	BA000007.3_3175	3226938	3228636	1	PF07155	0.01121	0
BA000007.3	BA000007.3_3175	3226938	3228636	1	PF01590	0.01318	0
BA000007.3	BA000007.3_3175	3226938	3228636	1	PF15714	0.0099	0
BA000007.3	BA000007.3_3175	3226938	3228636	1	PF06580	0.0118	0
BA000007.3	BA000007.3_3175	3226938	3228636	1	PF02518	0.01283	0
BA000007.3	BA000007.3_3176	3228650	3229385	1	PF00072	0.01197	0
BA000007.3	BA000007.3_3176	3228650	3229385	1	PF04397	0.01403	0
BA000007.3	BA000007.3_3177	3229397	3230255	1	PF12833	0.01	0
BA000007.3	BA000007.3_3177	3229397	3230255	1	PF00165	0.00877	0
BA000007.3	BA000007.3_3178	3230257	3232753	-1	PF00359	0.00408	0
BA000007.3	BA000007.3_3178	3230257	3232753	-1	PF02896	0.00304	0
BA000007.3	BA000007.3_3178	3230257	3232753	-1	PF00391	0.00282	0
BA000007.3	BA000007.3_3178	3230257	3232753	-1	PF05524	0.00213	0
BA000007.3	BA000007.3_3178	3230257	3232753	-1	PF00381	0.00261	0
BA000007.3	BA000007.3_3179	3232777	3233815	-1	PF02127	0.00296	0
BA000007.3	BA000007.3_3179	3232777	3233815	-1	PF05343	0.00467	0
BA000007.3	BA000007.3_3180	3233814	3234900	-1	PF00557	0.00529	0
BA000007.3	BA000007.3_3180	3233814	3234900	-1	PF01321	0.007	0
BA000007.3	BA000007.3_3181	3234914	3236162	-1	PF02378	0.00785	0
BA000007.3	BA000007.3_3182	3236183	3236510	-1	PF02302	0.01187	0
BA000007.3	BA000007.3_3183	3236728	3237694	-1	PF02685	0.015	0
BA000007.3	BA000007.3_3184	3237897	3239154	1	PF00654	0.01468	0
BA000007.3	BA000007.3_3185	3239268	3239595	1	PF10697	0.01231	0
BA000007.3	BA000007.3_3186	3239734	3240973	-1	PF01566	0.01066	0
BA000007.3	BA000007.3_3187	3241308	3242511	1	PF01773	0.00674	0
BA000007.3	BA000007.3_3187	3241308	3242511	1	PF07670	0.00331	0
BA000007.3	BA000007.3_3187	3241308	3242511	1	PF07662	0.00464	0
BA000007.3	BA000007.3_3188	3242560	3244750	-1	PF00563	0.00362	0
BA000007.3	BA000007.3_3188	3242560	3244750	-1	PF00990	0.00283	0
BA000007.3	BA000007.3_3188	3242560	3244750	-1	PF05231	0.00415	0
BA000007.3	BA000007.3_3189	3245368	3245728	1	PF13384	0.00498	0
BA000007.3	BA000007.3_3189	3245368	3245728	1	PF13551	0.00353	0
BA000007.3	BA000007.3_3189	3245368	3245728	1	PF13518	0.0032	0
BA000007.3	BA000007.3_3189	3245368	3245728	1	PF07037	0.00132	0
BA000007.3	BA000007.3_3189	3245368	3245728	1	PF01381	0.00172	0
BA000007.3	BA000007.3_3189	3245368	3245728	1	PF13986	0.00081	0
BA000007.3	BA000007.3_3189	3245368	3245728	1	PF12728	0.00111	0
BA000007.3	BA000007.3_3189	3245368	3245728	1	PF02316	0.0015	0
BA000007.3	BA000007.3_3190	3245750	3246122	1	PF07037	0.00093	0
BA000007.3	BA000007.3_3190	3245750	3246122	1	PF12728	0.001	0
BA000007.3	BA000007.3_3190	3245750	3246122	1	PF13545	0.00103	0
BA000007.3	BA000007.3_3190	3245750	3246122	1	PF13384	0.00126	0
BA000007.3	BA000007.3_3190	3245750	3246122	1	PF15943	0.00104	0
BA000007.3	BA000007.3_3191	3246161	3247310	-1	PF07282	0.00101	0
BA000007.3	BA000007.3_3191	3246161	3247310	-1	PF01385	0.00107	0
BA000007.3	BA000007.3_3191	3246161	3247310	-1	PF12323	0.0016	0
BA000007.3	BA000007.3_3192	3247377	3247920	1	PF01797	0.00254	0
BA000007.3	BA000007.3_3193	3247920	3249336	-1	PF00749	0.00148	0
BA000007.3	BA000007.3_3194	3250111	3250453	1	PF08691	0.00067	0
BA000007.3	BA000007.3_3194	3250111	3250453	1	PF14282	0.00064	0
BA000007.3	BA000007.3_3195	3250443	3250791	-1	PF03466	0.00166	0
BA000007.3	BA000007.3_3196	3250815	3251370	-1	PF03466	0.00156	0
BA000007.3	BA000007.3_3196	3250815	3251370	-1	PF04074	0.00149	0
BA000007.3	BA000007.3_3196	3250815	3251370	-1	PF00126	0.0018	0
BA000007.3	BA000007.3_3197	3251459	3252458	1	PF13593	0.00136	0
BA000007.3	BA000007.3_3197	3251459	3252458	1	PF01758	0.00123	0
BA000007.3	BA000007.3_3198	3252454	3252673	-1	PF12843	0.00134	0
BA000007.3	BA000007.3_3199	3252674	3254690	-1	PF00533	0.00113	0
BA000007.3	BA000007.3_3199	3252674	3254690	-1	PF12738	0.00071	0
BA000007.3	BA000007.3_3199	3252674	3254690	-1	PF12826	0.0003	0
BA000007.3	BA000007.3_3199	3252674	3254690	-1	PF00633	0.00021	0
BA000007.3	BA000007.3_3199	3252674	3254690	-1	PF14520	0.0002	0
BA000007.3	BA000007.3_3199	3252674	3254690	-1	PF03119	0.00033	0
BA000007.3	BA000007.3_3199	3252674	3254690	-1	PF03120	0.00058	0
BA000007.3	BA000007.3_3199	3252674	3254690	-1	PF01653	0.00118	0
BA000007.3	BA000007.3_3200	3254760	3255759	-1	PF04354	0.00556	0
BA000007.3	BA000007.3_3201	3255988	3256750	1	PF07264	0.01033	0
BA000007.3	BA000007.3_3202	3256934	3257906	1	PF00291	0.01616	0
BA000007.3	BA000007.3_3203	3258289	3258547	1	PF00381	0.01418	0
BA000007.3	BA000007.3_3204	3258591	3260319	1	PF05524	0.00942	0
BA000007.3	BA000007.3_3204	3258591	3260319	1	PF00391	0.00924	0
BA000007.3	BA000007.3_3204	3258591	3260319	1	PF02896	0.00748	0
BA000007.3	BA000007.3_3204	3258591	3260319	1	PF03328	0.01246	0
BA000007.3	BA000007.3_3205	3260359	3260869	1	PF00358	0.01551	0
BA000007.3	BA000007.3_3206	3260911	3261763	-1	PF08543	0.02123	0
BA000007.3	BA000007.3_3206	3260911	3261763	-1	PF00294	0.02285	0
BA000007.3	BA000007.3_3207	3261867	3262200	1	PF17263	0.05809	0
BA000007.3	BA000007.3_3208	3262237	3263149	-1	PF00291	0.03772	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF12857	0.03224	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF02463	0.0248	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF00005	0.03305	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF13521	0.03167	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF13401	0.03082	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF13191	0.03709	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF03193	0.02763	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF05783	0.02634	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF13304	0.02423	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF13476	0.02094	0
BA000007.3	BA000007.3_3209	3263282	3264380	-1	PF13555	0.02452	0
BA000007.3	BA000007.3_3210	3264369	3265245	-1	PF00528	0.01554	0
BA000007.3	BA000007.3_3210	3264369	3265245	-1	PF13197	0.01238	0
BA000007.3	BA000007.3_3211	3265244	3266078	-1	PF00528	0.0151	0
BA000007.3	BA000007.3_3212	3266077	3267094	-1	PF13343	0.00842	0
BA000007.3	BA000007.3_3212	3266077	3267094	-1	PF13416	0.00536	0
BA000007.3	BA000007.3_3212	3266077	3267094	-1	PF13531	0.00436	0
BA000007.3	BA000007.3_3212	3266077	3267094	-1	PF01547	0.00404	0
BA000007.3	BA000007.3_3212	3266077	3267094	-1	PF12727	0.0042	0
BA000007.3	BA000007.3_3213	3267251	3268043	-1	PF13561	0.00751	0
BA000007.3	BA000007.3_3213	3267251	3268043	-1	PF01370	0.00654	0
BA000007.3	BA000007.3_3213	3267251	3268043	-1	PF00106	0.0061	0
BA000007.3	BA000007.3_3213	3267251	3268043	-1	PF08659	0.00841	0
BA000007.3	BA000007.3_3214	3268171	3269029	-1	PF01380	0.00473	0
BA000007.3	BA000007.3_3214	3268171	3269029	-1	PF13580	0.00429	0
BA000007.3	BA000007.3_3214	3268171	3269029	-1	PF01418	0.0044	0
BA000007.3	BA000007.3_3215	3269192	3270089	1	PF13580	0.00587	0
BA000007.3	BA000007.3_3215	3269192	3270089	1	PF01380	0.00648	0
BA000007.3	BA000007.3_3216	3270092	3271517	1	PF00367	0.00898	0
BA000007.3	BA000007.3_3216	3270092	3271517	1	PF02378	0.00932	0
