sequence_id	protein_id	start	end	strand	average_p	max_p
U00096.3	U00096.3_2063	2178821	2180098	+	0.00006450249823708706	0.00006450249823708706
U00096.3	U00096.3_2064	2180095	2181099	+	0.005873701970054597	0.005873701970054597
U00096.3	U00096.3_2065	2181096	2182061	+	0.008488398199872658	0.008488398199872658
U00096.3	U00096.3_2066	2182035	2182781	-	0.005750798673898786	0.005750798673898786
U00096.3	U00096.3_2067	2182833	2183651	-	0.00002568858372489247	0.00002568858372489247
U00096.3	U00096.3_2068	2183716	2184516	-	0.00030014989535361947	0.00030014989535361947
U00096.3	U00096.3_2069	2184513	2185301	-	0.000047861038517080165	0.000047861038517080165
U00096.3	U00096.3_2070	2185524	2185796	-	0.004636207671768072	0.004636207671768072
U00096.3	U00096.3_2071	2185917	2186741	+	0.00003763307382163916	0.00003763307382163916
U00096.3	U00096.3_2072	2186960	2187298	+	0.02434035974992368	0.02434035974992368
U00096.3	U00096.3_2073	2187380	2188414	-	0.021463764422771967	0.021463764422771967
U00096.3	U00096.3_2074	2188430	2190910	-	0.018259036620628593	0.018259036620628593
U00096.3	U00096.3_2075	2190926	2191600	-	0.01748578669638303	0.01748578669638303
U00096.3	U00096.3_2076	2191680	2192222	-	0.02078153322760529	0.02078153322760529
U00096.3	U00096.3_2077	2192515	2192796	-	0.023739344229947938	0.023739344229947938
U00096.3	U00096.3_2078	2193059	2194168	-	0.006710216776437153	0.006710216776437153
U00096.3	U00096.3_2079	2194300	2196333	+	5.968042380213835e-9	5.968042380213835e-9
U00096.3	U00096.3_2080	2196474	2197298	+	0.027208237458361872	0.027208237458361872
U00096.3	U00096.3_2081	2197410	2199347	+	0.024656184588256774	0.024656184588256774
U00096.3	U00096.3_2082	2199310	2200269	+	0.021813008158741345	0.021813008158741345
U00096.3	U00096.3_2083	2200279	2203911	+	0.018644833532243596	0.018644833532243596
U00096.3	U00096.3_2084	2203972	2204289	+	0.020774197246124417	0.020774197246124417
U00096.3	U00096.3_2085	2204596	2205684	+	0.02097886993065046	0.02097886993065046
U00096.3	U00096.3_2086	2205695	2207974	+	0.023916506215065206	0.023916506215065206
U00096.3	U00096.3_2087	2207967	2209103	+	0.005050312934704566	0.005050312934704566
U00096.3	U00096.3_2088	2209100	2210944	+	0.01631866224959008	0.01631866224959008
U00096.3	U00096.3_2089	2211225	2211686	+	0.013746013552469554	0.013746013552469554
U00096.3	U00096.3_2090	2211726	2212196	-	0.017427496915437806	0.017427496915437806
U00096.3	U00096.3_2091	2212243	2212962	-	0.014223941980999997	0.014223941980999997
U00096.3	U00096.3_2092	2212959	2214644	-	0.00010430689310237064	0.00010430689310237064
U00096.3	U00096.3_2093	2214866	2215597	+	0.015234066580792238	0.015234066580792238
U00096.3	U00096.3_2094	2215657	2215764	+	0.011311933835150546	0.011311933835150546
U00096.3	U00096.3_2095	2215745	2216476	-	0.0071352119573571205	0.0071352119573571205
U00096.3	U00096.3_2096	2216481	2217407	-	0.011420849720294883	0.011420849720294883
U00096.3	U00096.3_2097	2217400	2218557	-	0.007897145002404892	0.007897145002404892
U00096.3	U00096.3_2098	2218564	2219481	-	0.005134377886871261	0.005134377886871261
U00096.3	U00096.3_2099	2219692	2221959	-	0.0070413344798347394	0.0070413344798347394
U00096.3	U00096.3_2100	2222185	2223900	+	0.009958635064308734	0.009958635064308734
U00096.3	U00096.3_2101	2223938	2224870	-	0.008659425706875033	0.008659425706875033
U00096.3	U00096.3_2102	2225044	2225631	-	0.0003709890140333994	0.0003709890140333994
U00096.3	U00096.3_2103	2225801	2226379	+	0.00870031505834522	0.00870031505834522
U00096.3	U00096.3_2104	2226509	2227270	-	0.007149605451734996	0.007149605451734996
U00096.3	U00096.3_2105	2227323	2228513	-	0.008239734575930783	0.008239734575930783
U00096.3	U00096.3_2106	2229438	2230385	-	0.0011571238065185218	0.0011571238065185218
U00096.3	U00096.3_2107	2230624	2231022	+	0.0005065300080315224	0.0005065300080315224
U00096.3	U00096.3_2108	2231019	2231714	+	0.0005915467843161535	0.0005915467843161535
U00096.3	U00096.3_2109	2231844	2232728	+	0.0076473094646254645	0.0076473094646254645
U00096.3	U00096.3_2110	2232878	2233597	+	0.0015222062184442403	0.0015222062184442403
U00096.3	U00096.3_2111	2233600	2233839	+	0.006481327900438623	0.006481327900438623
U00096.3	U00096.3_2112	2234033	2235271	+	0.000025399030557289238	0.000025399030557289238
U00096.3	U00096.3_2113	2235265	2236500	+	0.0013390281034352954	0.0013390281034352954
U00096.3	U00096.3_2114	2236743	2237753	-	0.004069111390303692	0.004069111390303692
U00096.3	U00096.3_2115	2237769	2239289	-	0.010039211210477334	0.010039211210477334
U00096.3	U00096.3_2116	2239350	2240348	-	0.005699581341614559	0.005699581341614559
U00096.3	U00096.3_2117	2240628	2241668	-	0.006352803023097601	0.006352803023097601
U00096.3	U00096.3_2118	2241810	2242967	-	0.012384267435449639	0.012384267435449639
U00096.3	U00096.3_2119	2242984	2243652	-	0.012899152314779358	0.012899152314779358
U00096.3	U00096.3_2120	2243910	2244746	+	0.005581196760537047	0.005581196760537047
U00096.3	U00096.3_2121	2244778	2246769	-	0.005749761778297363	0.005749761778297363
U00096.3	U00096.3_2122	2247063	2248532	-	0.007098771449732957	0.007098771449732957
U00096.3	U00096.3_2123	2248737	2249618	-	0.006534186320717125	0.006534186320717125
U00096.3	U00096.3_2124	2249717	2250766	+	0.00006152025939470638	0.00006152025939470638
U00096.3	U00096.3_2125	2250840	2251697	+	0.009111907908680541	0.009111907908680541
U00096.3	U00096.3_2126	2251700	2252788	+	0.010814768607448209	0.010814768607448209
U00096.3	U00096.3_2127	2252895	2254145	-	0.011124777952334096	0.011124777952334096
U00096.3	U00096.3_2128	2254245	2255186	-	0.003911961720179322	0.003911961720179322
U00096.3	U00096.3_2129	2255316	2256014	+	0.020414727658474963	0.020414727658474963
U00096.3	U00096.3_2130	2256085	2257335	-	0.04031245239948666	0.04031245239948666
U00096.3	U00096.3_2131	2257429	2258367	-	0.049339521854314776	0.049339521854314776
U00096.3	U00096.3_2132	2258355	2259296	-	0.05478597648531578	0.05478597648531578
U00096.3	U00096.3_2133	2259719	2261410	-	3.301308353913297e-7	3.301308353913297e-7
U00096.3	U00096.3_2134	2261427	2262365	-	0.0059982278954602555	0.0059982278954602555
U00096.3	U00096.3_2135	2262365	2263495	-	0.000039326683918014855	0.000039326683918014855
U00096.3	U00096.3_2136	2263863	2265044	+	0.003455446253143297	0.003455446253143297
U00096.3	U00096.3_2137	2265041	2265295	-	2.9928683886756255e-6	2.9928683886756255e-6
U00096.3	U00096.3_2138	2265450	2266022	+	0.00003870105030432184	0.00003870105030432184
U00096.3	U00096.3_2139	2266245	2267711	+	0.006862315388472486	0.006862315388472486
U00096.3	U00096.3_2140	2267829	2268815	+	0.004116634333773025	0.004116634333773025
U00096.3	U00096.3_2141	2268854	2269567	+	0.002719152100027661	0.002719152100027661
U00096.3	U00096.3_2142	2269979	2270545	+	0.0023175929530552947	0.0023175929530552947
U00096.3	U00096.3_2143	2270726	2272282	+	0.0004911319539052062	0.0004911319539052062
U00096.3	U00096.3_2144	2272364	2274178	+	0.0037905148459854527	0.0037905148459854527
U00096.3	U00096.3_2145	2274179	2275273	+	0.0037638575958220542	0.0037638575958220542
U00096.3	U00096.3_2146	2275273	2276298	+	0.002497279782824046	0.002497279782824046
U00096.3	U00096.3_2147	2276300	2277889	+	0.023770311928152384	0.023770311928152384
U00096.3	U00096.3_2148	2277893	2278237	-	0.02418822812297412	0.02418822812297412
U00096.3	U00096.3_2149	2278570	2279760	-	0.03589427507387436	0.03589427507387436
U00096.3	U00096.3_2150	2279788	2280483	-	0.000011524449574550115	0.000011524449574550115
U00096.3	U00096.3_2151	2280632	2282392	+	0.0013137361420395613	0.0013137361420395613
U00096.3	U00096.3_2152	2282517	2282801	+	0.00004689266771768056	0.00004689266771768056
U00096.3	U00096.3_2153	2282940	2283947	-	0.011011935408360924	0.011011935408360924
U00096.3	U00096.3_2154	2284129	2284356	+	0.00971606550893171	0.00971606550893171
U00096.3	U00096.3_2155	2284376	2286136	+	0.0019178114164744365	0.0019178114164744365
U00096.3	U00096.3_2156	2286390	2288900	-	0.007727305895101059	0.007727305895101059
U00096.3	U00096.3_2157	2289065	2290045	-	0.011080803913600569	0.011080803913600569
U00096.3	U00096.3_2158	2290500	2291147	+	0.011974078696403085	0.011974078696403085
U00096.3	U00096.3_2159	2291358	2292410	-	0.015314037974339377	0.015314037974339377
U00096.3	U00096.3_2160	2292407	2292964	-	0.005224590306437553	0.005224590306437553
U00096.3	U00096.3_2161	2292961	2294904	-	0.00004254088272812623	0.00004254088272812623
U00096.3	U00096.3_2162	2294901	2295380	-	0.0005278738002481208	0.0005278738002481208
U00096.3	U00096.3_2163	2295377	2295586	-	0.009782044384976724	0.009782044384976724
U00096.3	U00096.3_2164	2295583	2296320	-	0.009697313445032918	0.009697313445032918
U00096.3	U00096.3_2165	2296362	2297024	-	0.00022635333241036184	0.00022635333241036184
U00096.3	U00096.3_2166	2297021	2297638	-	0.015586353843523443	0.015586353843523443
U00096.3	U00096.3_2167	2297657	2298259	-	0.011831823294560569	0.011831823294560569
U00096.3	U00096.3_2168	2298269	2298718	-	0.013887867101410357	0.013887867101410357
U00096.3	U00096.3_2169	2298715	2299578	-	0.005269214708227289	0.005269214708227289
U00096.3	U00096.3_2170	2299565	2300260	-	0.004926741222439621	0.004926741222439621
U00096.3	U00096.3_2171	2300267	2302753	-	0.004043066356349402	0.004043066356349402
U00096.3	U00096.3_2172	2302750	2303013	-	0.008645820656797946	0.008645820656797946
U00096.3	U00096.3_2173	2303003	2303497	-	0.00011662541691741707	0.00011662541691741707
U00096.3	U00096.3_2174	2303606	2303770	+	0.020766440914254652	0.020766440914254652
U00096.3	U00096.3_2175	2303905	2304393	+	0.01748187153165407	0.01748187153165407
U00096.3	U00096.3_2176	2305108	2306754	-	0.01410383420878834	0.01410383420878834
U00096.3	U00096.3_2177	2306972	2308615	-	0.022434205234131973	0.022434205234131973
U00096.3	U00096.3_2178	2308691	2309341	-	0.025223263265953526	0.025223263265953526
U00096.3	U00096.3_2179	2309341	2310405	-	0.0028274454863896382	0.0028274454863896382
U00096.3	U00096.3_2180	2310479	2311534	-	0.0015422572801218801	0.0015422572801218801
U00096.3	U00096.3_2181	2311646	2312749	-	0.0007953953052772828	0.0007953953052772828
U00096.3	U00096.3_2182	2313488	2316160	+	2.0969350029838473e-6	2.0969350029838473e-6
U00096.3	U00096.3_2183	2316177	2316827	+	0.00949625138166563	0.00949625138166563
U00096.3	U00096.3_2184	2317027	2319876	-	0.0025630280404383655	0.0025630280404383655
U00096.3	U00096.3_2185	2320043	2321869	+	0.000731489331892612	0.000731489331892612
U00096.3	U00096.3_2186	2321866	2323251	+	0.006107990465256169	0.006107990465256169
U00096.3	U00096.3_2187	2323447	2324109	+	0.015496127917618834	0.015496127917618834
U00096.3	U00096.3_2188	2324109	2324759	+	0.011604361039002215	0.011604361039002215
U00096.3	U00096.3_2189	2324756	2326078	+	0.015077133836208878	0.015077133836208878
U00096.3	U00096.3_2190	2326109	2327293	+	0.002551097987398602	0.002551097987398602
U00096.3	U00096.3_2191	2327367	2328143	-	0.013926613742062435	0.013926613742062435
U00096.3	U00096.3_2192	2328148	2329797	-	0.011743071106683083	0.011743071106683083
U00096.3	U00096.3_2193	2329798	2330283	-	0.015632139375184474	0.015632139375184474
U00096.3	U00096.3_2194	2330299	2334192	-	0.00030482972244188713	0.00030482972244188713
U00096.3	U00096.3_2195	2334336	2334959	-	0.00968295581785929	0.00968295581785929
U00096.3	U00096.3_2196	2334956	2336644	-	0.009944402861519869	0.009944402861519869
U00096.3	U00096.3_2197	2336793	2339420	-	7.550599659740294e-6	7.550599659740294e-6
U00096.3	U00096.3_2198	2339567	2340289	+	0.009626929490635547	0.009626929490635547
U00096.3	U00096.3_2199	2340417	2344169	-	0.0056728806969188	0.0056728806969188
U00096.3	U00096.3_2200	2344865	2347150	+	7.234903455645938e-7	7.234903455645938e-7
U00096.3	U00096.3_2201	2347384	2348514	+	0.00393623959154616	0.00393623959154616
U00096.3	U00096.3_2202	2348514	2348768	+	0.013894553464662996	0.013894553464662996
U00096.3	U00096.3_2203	2348822	2349472	-	0.021564801954304033	0.021564801954304033
U00096.3	U00096.3_2204	2349687	2349893	+	0.01728592188563466	0.01728592188563466
U00096.3	U00096.3_2205	2349935	2351011	-	0.013545042648698116	0.013545042648698116
U00096.3	U00096.3_2206	2351016	2352374	-	0.029217120948688002	0.029217120948688002
U00096.3	U00096.3_2207	2352647	2354275	+	0.023806464098995256	0.023806464098995256
U00096.3	U00096.3_2208	2354265	2355524	+	0.024926665380635954	0.024926665380635954
U00096.3	U00096.3_2209	2355521	2356711	+	0.018651492234394867	0.018651492234394867
U00096.3	U00096.3_2210	2356904	2357803	+	0.02515790588288873	0.02515790588288873
U00096.3	U00096.3_2211	2357816	2358001	+	0.02171302830332581	0.02171302830332581
U00096.3	U00096.3_2212	2358042	2358845	-	0.024629934208914513	0.024629934208914513
U00096.3	U00096.3_2213	2358863	2360152	-	0.030044937229650154	0.030044937229650154
U00096.3	U00096.3_2214	2360209	2361414	-	0.022806952285911456	0.022806952285911456
U00096.3	U00096.3_2215	2361429	2362211	-	0.025558014718898122	0.025558014718898122
U00096.3	U00096.3_2216	2362431	2363633	-	0.004562079039803086	0.004562079039803086
U00096.3	U00096.3_2217	2363733	2364275	-	0.017803842494279975	0.017803842494279975
U00096.3	U00096.3_2218	2364554	2364979	+	0.01401541305890356	0.01401541305890356
U00096.3	U00096.3_2219	2365018	2365620	-	0.015107078876530622	0.015107078876530622
U00096.3	U00096.3_2220	2365910	2367067	+	0.012420365435111217	0.012420365435111217
U00096.3	U00096.3_2221	2367071	2368039	+	0.016808985009061698	0.016808985009061698
U00096.3	U00096.3_2222	2368039	2370021	+	0.01941739172500143	0.01941739172500143
U00096.3	U00096.3_2223	2370018	2370908	+	0.010936799446287915	0.010936799446287915
U00096.3	U00096.3_2224	2370908	2372560	+	0.0259488951019792	0.0259488951019792
U00096.3	U00096.3_2225	2372557	2372892	+	0.022839115920697914	0.022839115920697914
U00096.3	U00096.3_2226	2372892	2373278	+	0.040331251232747466	0.040331251232747466
U00096.3	U00096.3_2227	2373272	2373538	-	0.039132682256542276	0.039132682256542276
U00096.3	U00096.3_2228	2373648	2375003	-	0.0378529689395631	0.0378529689395631
U00096.3	U00096.3_2229	2375000	2375962	-	0.03400468339466326	0.03400468339466326
U00096.3	U00096.3_2230	2375962	2376819	-	0.03218124880766371	0.03218124880766371
U00096.3	U00096.3_2231	2376834	2377592	-	0.03967910250236399	0.03967910250236399
U00096.3	U00096.3_2232	2377589	2379259	-	0.05439602869535834	0.05439602869535834
U00096.3	U00096.3_2233	2379348	2380643	-	0.07065205432196789	0.07065205432196789
U00096.3	U00096.3_2234	2380722	2381027	-	0.06950294218332044	0.06950294218332044
U00096.3	U00096.3_2235	2381082	2381543	-	0.026654362069886077	0.026654362069886077
U00096.3	U00096.3_2236	2381608	2382525	+	0.0076053045978527155	0.0076053045978527155
U00096.3	U00096.3_2237	2382716	2383924	+	0.012071738442050972	0.012071738442050972
U00096.3	U00096.3_2238	2383995	2385722	-	0.0014918343897763545	0.0014918343897763545
U00096.3	U00096.3_2239	2385860	2386831	+	0.018631389725331925	0.018631389725331925
U00096.3	U00096.3_2240	2386934	2387437	+	0.01978496132261092	0.01978496132261092
U00096.3	U00096.3_2241	2387710	2388426	-	0.01638781843159236	0.01638781843159236
U00096.3	U00096.3_2242	2388635	2389057	+	0.017528350969892387	0.017528350969892387
U00096.3	U00096.3_2243	2389116	2389964	+	0.021232785215793686	0.021232785215793686
U00096.3	U00096.3_2244	2390048	2391505	-	0.010418327738006102	0.010418327738006102
U00096.3	U00096.3_2245	2391512	2393041	-	0.006287762630891899	0.006287762630891899
U00096.3	U00096.3_2246	2393205	2395046	-	0.006053330112006557	0.006053330112006557
U00096.3	U00096.3_2247	2395043	2395345	-	0.006161949563028904	0.006161949563028904
U00096.3	U00096.3_2248	2395342	2395896	-	0.00007726181344431082	0.00007726181344431082
U00096.3	U00096.3_2249	2395908	2396450	-	5.125084838734409e-6	5.125084838734409e-6
U00096.3	U00096.3_2250	2396465	2397442	-	0.000021033616509381364	0.000021033616509381364
U00096.3	U00096.3_2251	2397439	2400165	-	0.00421670710239438	0.00421670710239438
U00096.3	U00096.3_2252	2400218	2401555	-	0.012807232384420707	0.012807232384420707
U00096.3	U00096.3_2253	2401552	2402052	-	0.00006917661662350938	0.00006917661662350938
U00096.3	U00096.3_2254	2402055	2403857	-	1.6815329713164856e-6	1.6815329713164856e-6
U00096.3	U00096.3_2255	2403951	2404613	-	0.001017081822924477	0.001017081822924477
U00096.3	U00096.3_2256	2404629	2405072	-	0.00025158811435711706	0.00025158811435711706
U00096.3	U00096.3_2257	2405335	2405499	+	0.010427511916802929	0.010427511916802929
U00096.3	U00096.3_2258	2405703	2406641	-	0.005945509549896594	0.005945509549896594
U00096.3	U00096.3_2259	2407561	2408778	+	0.00856565212988168	0.00856565212988168
U00096.3	U00096.3_2260	2408862	2409461	+	0.004444856046521511	0.004444856046521511
U00096.3	U00096.3_2261	2409520	2411352	-	0.0012494893591033182	0.0012494893591033182
U00096.3	U00096.3_2262	2411439	2412089	-	0.0141526233631964	0.0141526233631964
U00096.3	U00096.3_2263	2412100	2412594	-	0.010335885647371637	0.010335885647371637
U00096.3	U00096.3_2264	2412677	2413132	-	0.014371208253636804	0.014371208253636804
U00096.3	U00096.3_2265	2413470	2414672	+	0.00019076276244118552	0.00019076276244118552
U00096.3	U00096.3_2266	2414747	2416891	+	5.9124061674812235e-6	5.9124061674812235e-6
U00096.3	U00096.3_2267	2417123	2418601	+	0.00896602134730469	0.00896602134730469
U00096.3	U00096.3_2268	2418634	2419176	-	0.006528978414008695	0.006528978414008695
U00096.3	U00096.3_2269	2419234	2419785	-	0.0021856392391837003	0.0021856392391837003
U00096.3	U00096.3_2270	2419841	2420485	-	0.0028660244387297795	0.0028660244387297795
U00096.3	U00096.3_2271	2420621	2421268	+	0.0018148412387556032	0.0018148412387556032
U00096.3	U00096.3_2272	2421325	2421687	+	0.00010802880923451649	0.00010802880923451649
U00096.3	U00096.3_2273	2421708	2422601	+	0.001565657380228815	0.001565657380228815
U00096.3	U00096.3_2274	2422649	2423539	-	0.008795245481525254	0.008795245481525254
U00096.3	U00096.3_2275	2423736	2424509	-	0.004658209557927112	0.004658209557927112
U00096.3	U00096.3_2276	2424517	2425233	-	0.00476578994582678	0.00476578994582678
U00096.3	U00096.3_2277	2425230	2425916	-	0.004815426006766056	0.004815426006766056
U00096.3	U00096.3_2278	2426006	2426788	-	0.0031489476444275183	0.0031489476444275183
U00096.3	U00096.3_2279	2427009	2427791	-	0.0032726033084501858	0.0032726033084501858
U00096.3	U00096.3_2280	2428057	2428626	-	0.007488561828868807	0.007488561828868807
U00096.3	U00096.3_2281	2428721	2430238	-	0.00033353090534373364	0.00033353090534373364
U00096.3	U00096.3_2282	2430275	2430763	-	0.0001543281798924342	0.0001543281798924342
U00096.3	U00096.3_2283	2431022	2431684	-	0.0008440046270410885	0.0008440046270410885
U00096.3	U00096.3_2284	2431674	2432942	-	0.0006310918703179074	0.0006310918703179074
U00096.3	U00096.3_2285	2433012	2433926	-	0.005680915099641901	0.005680915099641901
U00096.3	U00096.3_2286	2434082	2434741	-	0.006359707684629573	0.006359707684629573
U00096.3	U00096.3_2287	2434824	2435636	-	0.000055916110115152115	0.000055916110115152115
U00096.3	U00096.3_2288	2435636	2436649	-	0.007857981136491289	0.007857981136491289
U00096.3	U00096.3_2289	2436715	2437851	-	0.02648476395277024	0.02648476395277024
U00096.3	U00096.3_2290	2437950	2438945	+	0.028122093290270565	0.028122093290270565
U00096.3	U00096.3_2291	2438942	2440120	-	0.04265734819850591	0.04265734819850591
U00096.3	U00096.3_2292	2440385	2441605	-	0.0570973203335204	0.0570973203335204
U00096.3	U00096.3_2293	2441764	2443770	+	0.00008074565204703782	0.00008074565204703782
U00096.3	U00096.3_2294	2443891	2444169	-	0.012059795846254169	0.012059795846254169
U00096.3	U00096.3_2295	2444203	2444751	-	0.009765051345789092	0.009765051345789092
U00096.3	U00096.3_2296	2444751	2445560	-	0.003434097993660199	0.003434097993660199
U00096.3	U00096.3_2297	2445560	2446384	-	0.008191690668438277	0.008191690668438277
U00096.3	U00096.3_2298	2446388	2447473	-	0.00422390569443251	0.00422390569443251
U00096.3	U00096.3_2299	2447508	2448440	-	0.013971454090042003	0.013971454090042003
U00096.3	U00096.3_2300	2448606	2449157	+	0.0005859835597622852	0.0005859835597622852
U00096.3	U00096.3_2301	2449228	2450049	-	0.033384885090559216	0.033384885090559216
U00096.3	U00096.3_2302	2450051	2450590	-	0.03152201117607742	0.03152201117607742
U00096.3	U00096.3_2303	2450587	2451075	-	0.029450897742068136	0.029450897742068136
U00096.3	U00096.3_2304	2451072	2451584	-	0.027147288974946976	0.027147288974946976
U00096.3	U00096.3_2305	2451584	2452336	-	0.024583877879925248	0.024583877879925248
U00096.3	U00096.3_2306	2452356	2453252	-	0.02381961379595563	0.02381961379595563
U00096.3	U00096.3_2307	2453265	2455001	-	0.026467712307474918	0.026467712307474918
U00096.3	U00096.3_2308	2455083	2455646	-	0.02884728245708722	0.02884728245708722
U00096.3	U00096.3_2309	2456327	2456812	-	0.02879960693778767	0.02879960693778767
U00096.3	U00096.3_2310	2457015	2459159	-	0.03045323867864286	0.03045323867864286
U00096.3	U00096.3_2311	2459159	2460469	-	0.004497578380064425	0.004497578380064425
U00096.3	U00096.3_2312	2460650	2460934	-	0.017941186523354594	0.017941186523354594
U00096.3	U00096.3_2313	2461306	2462646	+	0.014121862700934821	0.014121862700934821
U00096.3	U00096.3_2314	2463012	2464070	+	0.017044704789868113	0.017044704789868113
U00096.3	U00096.3_2315	2464252	2465007	-	0.020387222893253853	0.020387222893253853
U00096.3	U00096.3_2316	2465301	2466233	+	0.0005267484061988077	0.0005267484061988077
U00096.3	U00096.3_2317	2466545	2467702	+	0.03126674747741126	0.03126674747741126
U00096.3	U00096.3_2318	2468214	2469134	+	0.10438097106767026	0.10438097106767026
U00096.3	U00096.3_2319	2469131	2470462	+	0.10153031901627364	0.10153031901627364
U00096.3	U00096.3_2320	2470803	2471105	+	0.09906091040865962	0.09906091040865962
U00096.3	U00096.3_2321	2471077	2471517	-	0.09694695888491643	0.09694695888491643
U00096.3	U00096.3_2322	2471544	2472146	-	0.095166389882471	0.095166389882471
U00096.3	U00096.3_2323	2472112	2472387	-	0.09370061012639787	0.09370061012639787
U00096.3	U00096.3_2324	2472387	2472881	-	0.09253431347245458	0.09253431347245458
U00096.3	U00096.3_2325	2472878	2473246	-	0.09165532107539467	0.09165532107539467
U00096.3	U00096.3_2326	2473604	2473966	+	0.09105445421354348	0.09105445421354348
U00096.3	U00096.3_2327	2474032	2474856	+	0.09072543844163064	0.09072543844163064
U00096.3	U00096.3_2328	2474984	2475520	+	0.09066483807101186	0.09066483807101186
U00096.3	U00096.3_2329	2475511	2475873	+	0.09087202029310182	0.09087202029310182
U00096.3	U00096.3_2330	2475873	2476178	+	0.0913491485713831	0.0913491485713831
U00096.3	U00096.3_2331	2476310	2476510	+	0.09210120523298855	0.09210120523298855
U00096.3	U00096.3_2332	2476694	2477629	-	0.09313604349576578	0.09313604349576578
U00096.3	U00096.3_2333	2477847	2479184	+	0.09673764439087285	0.09673764439087285
U00096.3	U00096.3_2334	2479202	2480530	+	0.10287044865235342	0.10287044865235342
U00096.3	U00096.3_2335	2480638	2482176	-	0.1132385664278502	0.1132385664278502
U00096.3	U00096.3_2336	2482176	2483339	-	0.11905137595016	0.11905137595016
U00096.3	U00096.3_2337	2483755	2484369	+	0.12553806973483556	0.12553806973483556
U00096.3	U00096.3_2338	2484374	2487967	+	0.011342689115208396	0.011342689115208396
U00096.3	U00096.3_2339	2488023	2489168	-	0.009831424558699228	0.009831424558699228
U00096.3	U00096.3_2340	2489242	2490186	-	0.0024966391462366935	0.0024966391462366935
U00096.3	U00096.3_2341	2490256	2491950	-	0.011451753310505974	0.011451753310505974
U00096.3	U00096.3_2342	2492004	2493254	-	0.014365132786811789	0.014365132786811789
U00096.3	U00096.3_2343	2493767	2494402	-	0.02023467674357954	0.02023467674357954
U00096.3	U00096.3_2344	2494698	2494973	+	0.016889143825066143	0.016889143825066143
U00096.3	U00096.3_2345	2495050	2495292	-	0.017974457306019688	0.017974457306019688
U00096.3	U00096.3_2346	2495645	2496565	+	0.021246065905050036	0.021246065905050036
U00096.3	U00096.3_2347	2497057	2498295	-	0.02054977036168103	0.02054977036168103
U00096.3	U00096.3_2348	2498671	2500368	+	0.000057347989745319385	0.000057347989745319385
U00096.3	U00096.3_2349	2500383	2501117	+	0.004957342468748263	0.004957342468748263
U00096.3	U00096.3_2350	2501130	2501987	+	0.003897698500890279	0.003897698500890279
U00096.3	U00096.3_2351	2501990	2504485	-	1.1850636972643662e-6	1.1850636972643662e-6
U00096.3	U00096.3_2352	2504510	2505547	-	0.00009000698051592983	0.00009000698051592983
U00096.3	U00096.3_2353	2505547	2506632	-	0.0012536124293711648	0.0012536124293711648
U00096.3	U00096.3_2354	2506647	2507894	-	0.00001947187654258378	0.00001947187654258378
U00096.3	U00096.3_2355	2507916	2508242	-	0.000017183938137000407	0.000017183938137000407
U00096.3	U00096.3_2356	2508461	2509426	-	0.0051281300688050075	0.0051281300688050075
U00096.3	U00096.3_2357	2509630	2510886	+	0.000019724266062549365	0.000019724266062549365
U00096.3	U00096.3_2358	2511001	2511327	+	0.006123373779775336	0.006123373779775336
U00096.3	U00096.3_2359	2511468	2512706	-	0.0017025929122984804	0.0017025929122984804
U00096.3	U00096.3_2360	2513042	2514244	+	0.0015513013856762346	0.0015513013856762346
U00096.3	U00096.3_2361	2514331	2515443	+	0.01018061569585747	0.01018061569585747
U00096.3	U00096.3_2362	2515466	2515606	+	0.010276510655501265	0.010276510655501265
U00096.3	U00096.3_2363	2515643	2517832	-	0.0008320218001858999	0.0008320218001858999
U00096.3	U00096.3_2364	2518452	2518811	+	0.006410564774183749	0.006410564774183749
U00096.3	U00096.3_2365	2518834	2519205	+	0.002136646505697255	0.002136646505697255
U00096.3	U00096.3_2366	2519257	2520672	-	0.002210084197717482	0.002210084197717482
U00096.3	U00096.3_2367	2521593	2522477	-	0.003932549024043485	0.003932549024043485
U00096.3	U00096.3_2368	2522729	2523985	-	0.000049456399357071096	0.000049456399357071096
U00096.3	U00096.3_2369	2524045	2524878	-	0.0063285962150820135	0.0063285962150820135
U00096.3	U00096.3_2370	2525127	2525891	+	0.010965848911073328	0.010965848911073328
U00096.3	U00096.3_2371	2525930	2526856	-	0.0065468277346203176	0.0065468277346203176
U00096.3	U00096.3_2372	2526946	2527944	+	0.008076883162903222	0.008076883162903222
U00096.3	U00096.3_2373	2527941	2528159	-	0.012347706611304007	0.012347706611304007
U00096.3	U00096.3_2374	2528161	2530176	-	1.2787481038513742e-6	1.2787481038513742e-6
U00096.3	U00096.3_2375	2530247	2531233	-	0.014919093077597895	0.014919093077597895
U00096.3	U00096.3_2376	2531463	2532224	+	0.01096044161817272	0.01096044161817272
U00096.3	U00096.3_2377	2532409	2533380	+	0.009404526064950156	0.009404526064950156
U00096.3	U00096.3_2378	2533764	2534021	+	0.012906865890618775	0.012906865890618775
U00096.3	U00096.3_2379	2534066	2535793	+	0.0006224536603589282	0.0006224536603589282
U00096.3	U00096.3_2380	2535834	2536343	+	0.00021522015912758038	0.00021522015912758038
U00096.3	U00096.3_2381	2536386	2537237	-	0.0010466661607971173	0.0010466661607971173
U00096.3	U00096.3_2382	2537342	2537716	+	0.014116101307056029	0.014116101307056029
